,I1_low_value,iHigh,V1_low_value,V2_low_value,V_high_filt,duty_cycle,power_p,power_q,Vq_net,Vnet,Vond,Id,Iq,Ialpha,Ibeta,Vd_ond,Vq_ond
0,-1.0670615434646606,0.44026172161102295,13.028358459472656,25.89022445678711,39.47983169555664,0.30120691657066345,1.120217204093933,-9.023987770080566,0.00024091517843771726,1.1176316738128662,-15.903446197509766,0.12448388338088989,1.0028984546661377,-0.9986196160316467,0.15523850917816162,1.5922659635543823,15.960196495056152
1,-1.0449886322021484,0.40881189703941345,13.118563652038574,26.070995330810547,39.47930145263672,0.2996390461921692,0.6515327095985413,-9.01756477355957,0.0005203728214837611,-0.5779961347579956,-16.02887725830078,0.0723804235458374,1.0021873712539673,-1.0047717094421387,0.00861717015504837,1.5919265747070312,15.960186958312988
2,-1.0229158401489258,0.4035702347755432,13.208767890930176,25.84503173828125,39.47862243652344,0.29985153675079346,0.37197762727737427,-9.036433219909668,0.0008231089450418949,-2.268479347229004,-16.011877059936523,0.04129501432180405,1.0042954683303833,-0.9983196258544922,-0.11701061576604843,1.5917494297027588,15.960160255432129
3,-1.0229158401489258,0.3249456584453583,13.118563652038574,25.980609893798828,39.478450775146484,0.30184268951416016,0.6259579658508301,-8.919679641723633,0.0011271177791059017,-3.93888258934021,-15.852583885192871,0.06950698792934418,0.9913391470909119,-0.9773737192153931,-0.17989489436149597,1.5918164253234863,15.960118293762207
4,-0.9511792659759521,0.4245368242263794,13.298973083496094,25.754648208618164,39.47759246826172,0.3055899739265442,-0.058206506073474884,-9.107449531555176,0.0014883943367749453,-5.57421350479126,-15.552801132202148,-0.006552868988364935,1.0122134685516357,-0.9499199390411377,-0.3497103750705719,1.5918079614639282,15.9600830078125
5,-0.8242607116699219,0.3930869698524475,13.479382514953613,25.664262771606445,39.477149963378906,0.311062753200531,-1.2168742418289185,-9.552504539489746,0.0018553455593064427,-7.160120487213135,-15.11497974395752,-0.1353554129600525,1.0616713762283325,-0.9025962352752686,-0.5751549601554871,1.5923008918762207,15.95986270904541
6,-0.7525240778923035,0.31970399618148804,13.614689826965332,25.57387924194336,39.47721862792969,0.31821560859680176,-1.4995157718658447,-9.804161071777344,0.002086825203150511,-8.682609558105469,-14.542752265930176,-0.16678692400455475,1.0896438360214233,-0.8525134325027466,-0.6988611817359924,1.5925482511520386,15.959733009338379
7,-0.8297789096832275,0.335428923368454,13.93040657043457,25.212339401245117,39.476959228515625,0.32697904109954834,0.14475058019161224,-8.783802032470703,0.002493217820301652,-10.127778053283691,-13.84167766571045,0.015952862799167633,0.9762671589851379,-0.7987935543060303,-0.5615233778953552,1.592606544494629,15.959745407104492
8,-0.7194148898124695,0.3039790987968445,14.15591812133789,24.986377716064453,39.47685241699219,0.33727824687957764,-0.48610764741897583,-9.330198287963867,0.0027974636759608984,-11.483150482177734,-13.017740249633789,-0.054188620299100876,1.036976933479309,-0.7414706945419312,-0.7269715666770935,1.5925788879394531,15.959798812866211
9,-0.7690786719322205,0.34591221809387207,14.69714641571045,24.489261627197266,39.476837158203125,0.3490259051322937,0.7225359678268433,-8.111318588256836,0.0027734930627048016,-12.736790657043457,-12.077927589416504,0.08016546815633774,0.9015241861343384,-0.6751234531402588,-0.6028347015380859,1.5926152467727661,15.95984935760498
